invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
547663,2247,4387,667,104,0,0.13197467352592007,0.020577760189948554,554964,0.009106897023951102
