matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
136712,66227,77700,10974,4121,0,0.32633944190126096,0.05407536254736645,284760,0.7126668071358336
