missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
17383,12435,16139,1526,1298,0,0.43518583327500526,0.053405193532582065,47255,0.6046767537826685
