mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
44881,88495,7268,50064,5971,0,0.33649982005758156,0.05449256238003839,189411,0.7041618491006331
