mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
15414,21318,8571,2016,1953,0,0.4196341065011434,0.05488402482848742,47256,0.7772981208735399
