missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
17309,55077,110863,8091,6162,0,0.3319091237796794,0.048758587441243825,189411,0.876084282327848
