missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
27947,90256,3552,6723,609,0,0.3456934306569343,0.05927007299270073,128478,0.07997478167468361
