matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
93470,47093,7692,45055,3793,0,0.33503126711865855,0.05472279333821845,189411,0.7421057911103368
