matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
191293,29124,5875,296965,37581,0,0.13213136917751353,0.026654023963668862,554963,0.39717422602948305
