invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
112526,5955,364,754,25,0,0.32558139534883723,0.022361359570661897,119599,0.009347904246691026
