invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
147163,43360,322199,42242,8419,0,0.1159090223108816,0.023101132968025004,554964,0.656693046756186
