matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
86219,2579,23660,1914,482,0,0.21532776963751035,0.02347127294569481,112275,0.9786595413048319
