missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
31615,99592,52361,7893,5843,0,0.3445868130277125,0.05194369311563444,189411,0.8022395742591507
