missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
22704,5200,3834,548,15518,0,0.4243967234890414,0.06065972990923179,47256,0.19117149145082105
