mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
42879,68437,3700,3364,4583,0,0.3852006899277732,0.030220273815084985,119599,0.9307435680900342
