matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
88556,21731,1640,2637,348,0,0.19704044901030945,0.023910343014135846,112275,0.98229347584057
