matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
54374,167923,164935,330300,2367,0,0.7553993081328133,0.7419578311898046,554964,0.40056111747789047
