missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
21208,182659,72572,12103,8321,0,0.28433850120087295,0.04741978834859402,284760,0.8963021491782553
