matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
455912,13859,64979,10995,23078,0,0.12474586813747982,0.02660633414668328,554964,0.9386032247136751
