matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
75048,19714,2373,15956,1557,0,0.20803697684725944,0.025041683375192587,112275,0.8440169227343576
