matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
18771,15408,1841,8443,1275,0,0.45080312472570877,0.053863483425495184,43897,0.7786181288015126
