matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
112949,55791,14991,8338,5680,0,0.33063292639563824,0.04941329856584094,189411,0.8908669507050805
