invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
68925,6515,27236,1294,16924,0,0.3832427536231884,0.029302536231884058,119600,0.36923076923076925
