mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
17206,20868,2083,8328,854,0,0.4519094395125282,0.05470925040710196,47256,0.8056966311156255
