mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
60994,170570,7333,2226,4096,0,0.26340018310272756,0.031667271251144394,237886,0.9734242452267052
