invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
59159,5799,33091,21551,1818,0,0.39440357234361845,0.03327111013506094,119600,0.45687290969899663
