matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
173431,58393,4331,6611,1731,0,0.2518850507281386,0.028517323486783076,237886,0.974517205720387
