missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
9180,34675,14,28,2,0,0.3333333333333333,0.047619047619047616,43897,0.0009567852017222134
