matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
18745,14691,1903,11969,1850,0,0.43937671970331377,0.05691470271563584,47255,0.7075653370013755
