invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
239131,36039,6355,3235,433,0,0.3373305526590198,0.045151199165797705,284760,0.03367748279252704
