matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
72315,43650,2776,3398,858,0,0.37640667442762904,0.029301944552235587,119599,0.9696151305612923
