matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
484095,60647,7831,11798,2390,0,0.11133160285052374,0.021657959180676357,554963,0.9815825559541808
