invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
194249,20351,16878,6408,683,0,0.27518680752383406,0.029330928454865585,237886,0.09788722329182886
