mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
43862,72585,3322,959,2194,0,0.37666921432067807,0.028527999862598435,119600,0.9736371237458193
