mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
68540,156435,33854,11398,25931,0,0.30465607289698854,0.050663407045227246,284760,0.7900512712459615
