mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
70141,168443,11580,20021,26155,0,0.2939886999966469,0.04853636455085002,284760,0.837842393594606
