missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
9969,19432,15115,1935,2739,0,0.43751990042550726,0.056010652155035166,47255,0.7310760766056502
