missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
23705,59895,29137,15742,2512,0,0.35076539138572604,0.05597272666503264,128479,0.34931000396952033
