missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
13428,27470,1735,1265,186,0,0.4216666666666667,0.062,43898,0.06834024329126612
