matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
419052,55626,33646,11239,46639,0,0.11718680874192611,0.02367710321523222,554963,0.8553326978555327
