missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
28155,170283,74931,12000,11391,0,0.30557390687318015,0.04893684699894786,284760,0.8611251580278129
