invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
33354,26459,44799,23866,3906,0,0.3475715429986165,0.05688487584650113,128478,0.5344494777315961
