mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
56120,110476,8420,5138,17677,0,0.3368628298398521,0.05054142956613604,189411,0.8795476503476567
