missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
10254,15651,9033,12318,1251,0,0.42307151889841227,0.05859210341435998,47256,0.4518156424581006
