invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
10294,7520,14728,1453,11356,0,0.4353626744364361,0.055704646526606345,43898,0.5941956353364618
