invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
29749,44332,75960,39370,6232,0,0.34136824763721496,0.05403624382207578,189411,0.608887551409369
