missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
9002,13592,17475,1680,3829,0,0.43750603534296845,0.05407667299707085,43898,0.7077087794432548
