matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
103619,51345,8025,7894,26422,0,0.3313350197465218,0.05094086368446865,189411,0.8181362222890962
