missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
11238,12821,10231,1208,9608,0,0.44382266180808605,0.052403262189831684,43898,0.5251264294500888
