missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
12367,6711,5162,726,23015,0,0.43476796091973385,0.06114714057104354,47255,0.2512538355729552
