missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
16518,460012,63380,11947,15053,0,0.12109470530692101,0.02282610357055515,554963,0.9431115227501653
