missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
23880,19860,90,67,14,0,0.4267515923566879,0.08917197452229299,43897,0.0035765542064377974
