mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
35484,66419,5881,23589,2986,0,0.34821349714924976,0.05771174548344995,128478,0.7931552483693707
