matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
44298,26983,2352,42264,6054,0,0.3785440720528612,0.03299617008740057,119599,0.5959999665549043
