mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
76573,179622,13251,5367,23198,0,0.2988856144733504,0.0517223208883858,284760,0.8996874561033853
