matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
105831,60941,12755,7668,9884,0,0.365415057683544,0.04597894130909266,189411,0.8804768466456542
