matches,mismatches_next_base,mismatches,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
24285,2278,13258,35733,55202,0,0.35314173081533173,0.06067709026982394,128478,0.29221345288687556
