matches,invalid_lift,mismatches,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
85216,2428,23142,2699,1489,0,0.21356983333025711,0.024908174754056,112275,0.9651124471164552
