invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
6817,10402,12628,14051,1457,0,0.47333108437347726,0.054612241838149854,43898,0.6077497835892296
