mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
16407,48539,1897,171018,1922,0,0.25262525790656853,0.029208881224401812,237886,0.2730131239333126
