matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
155161,66552,11643,48605,14442,0,0.30017184378002193,0.05251383545394271,284760,0.7785960106756566
