mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
43063,71268,4399,3253,870,0,0.3766520016443484,0.0284524757065013,119600,0.9559448160535117
