invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
65547,26789,136473,55951,9249,0,0.2907693427015341,0.04806572984658878,284760,0.6757409748560191
