missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
11448,35473,176,158,16,0,0.47305389221556887,0.04790419161676647,47255,0.007068035128557824
